submitting 3 batches x 12000 = 36000 requests
generated 52418670 bytes in 2.2s
submitted batch=batch_f0d198de-5ff0-4628-a165-948ecf544de3 idx=2 bytes=17472890
submitted batch=batch_9ab58d5e-449e-4cad-a5eb-6adb3d8f8657 idx=0 bytes=17472890
submitted batch=batch_12b863f2-cc4c-4df8-a5ec-ea5047cd7354 idx=1 bytes=17472890
all batches submitted in 0.2s ids=3
SAMPLE t=152.3 done=9979/36000 rate=301.0 terminal=0 failed=0
SAMPLE t=154.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=156.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=158.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=160.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=162.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=164.3 done=9979/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=166.3 done=10654/36000 rate=337.0 terminal=0 failed=0
SAMPLE t=168.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=170.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=172.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=174.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=176.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=178.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=180.3 done=10654/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=182.3 done=11293/36000 rate=318.8 terminal=0 failed=0
SAMPLE t=184.3 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=186.3 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=188.3 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=190.3 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=192.3 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=202.1 done=11293/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=211.7 done=11574/36000 rate=29.3 terminal=0 failed=0
SAMPLE t=215.3 done=11574/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=217.8 done=11574/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=220.7 done=11574/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=223.2 done=11574/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=225.2 done=12086/36000 rate=255.6 terminal=0 failed=0
SAMPLE t=285.0 done=13414/36000 rate=22.2 terminal=0 failed=0
SAMPLE t=288.8 done=13930/36000 rate=135.8 terminal=0 failed=0
SAMPLE t=291.3 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=293.3 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=297.7 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=300.6 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=302.6 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=311.8 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=317.1 done=13930/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=322.4 done=16975/36000 rate=576.2 terminal=0 failed=0
SAMPLE t=326.6 done=16975/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=328.6 done=16975/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=330.6 done=16975/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=332.6 done=17551/36000 rate=287.6 terminal=0 failed=0
SAMPLE t=334.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=336.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=338.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=340.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=342.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=344.6 done=17551/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=346.6 done=18146/36000 rate=297.1 terminal=0 failed=0
SAMPLE t=348.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=350.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=352.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=354.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=356.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=358.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=360.6 done=18146/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=362.6 done=18854/36000 rate=353.5 terminal=0 failed=0
SAMPLE t=364.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=366.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=368.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=370.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=372.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=374.6 done=18854/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=376.6 done=19525/36000 rate=335.0 terminal=0 failed=0
SAMPLE t=378.6 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=380.6 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=382.6 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=384.6 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=386.7 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=388.7 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=390.7 done=19525/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=392.7 done=20162/36000 rate=318.0 terminal=0 failed=0
SAMPLE t=394.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=396.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=398.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=400.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=402.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=404.7 done=20162/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=406.7 done=20826/36000 rate=331.5 terminal=0 failed=0
SAMPLE t=408.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=410.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=412.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=414.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=416.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=418.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=420.7 done=20826/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=422.7 done=21521/36000 rate=346.9 terminal=0 failed=0
SAMPLE t=424.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=426.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=428.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=430.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=432.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=434.7 done=21521/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=436.7 done=22182/36000 rate=330.0 terminal=0 failed=0
SAMPLE t=438.7 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=440.7 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=442.7 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=444.7 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=446.7 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=448.8 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=450.8 done=22182/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=452.8 done=22812/36000 rate=313.8 terminal=0 failed=0
SAMPLE t=454.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=456.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=458.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=460.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=462.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=464.8 done=22812/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=466.8 done=23446/36000 rate=316.4 terminal=0 failed=0
SAMPLE t=468.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=470.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=472.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=474.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=476.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=478.8 done=23446/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=480.8 done=23627/36000 rate=90.4 terminal=0 failed=0
SAMPLE t=482.8 done=24139/36000 rate=255.6 terminal=0 failed=0
SAMPLE t=484.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=486.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=488.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=490.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=492.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=494.8 done=24139/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=496.8 done=24773/36000 rate=316.5 terminal=0 failed=0
SAMPLE t=498.8 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=500.8 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=502.8 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=504.8 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=506.8 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=508.9 done=24773/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=510.9 done=25402/36000 rate=313.9 terminal=0 failed=0
SAMPLE t=512.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=514.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=516.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=518.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=520.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=522.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=524.9 done=25402/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=526.9 done=26168/36000 rate=382.4 terminal=0 failed=0
SAMPLE t=528.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=530.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=532.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=534.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=536.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=538.9 done=26168/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=540.9 done=26822/36000 rate=326.4 terminal=0 failed=0
SAMPLE t=542.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=544.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=546.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=548.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=550.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=552.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=554.9 done=26822/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=556.9 done=27475/36000 rate=326.0 terminal=0 failed=0
SAMPLE t=558.9 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=560.9 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=562.9 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=564.9 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=566.9 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=569.0 done=27475/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=571.0 done=28081/36000 rate=302.4 terminal=0 failed=0
SAMPLE t=573.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=575.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=577.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=579.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=581.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=583.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=585.0 done=28081/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=587.0 done=28765/36000 rate=341.5 terminal=0 failed=0
SAMPLE t=589.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=591.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=593.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=595.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=597.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=599.0 done=28765/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=601.0 done=29394/36000 rate=314.0 terminal=0 failed=0
SAMPLE t=603.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=605.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=607.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=609.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=611.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=613.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=615.0 done=29394/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=617.0 done=30074/36000 rate=339.5 terminal=0 failed=0
SAMPLE t=619.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=621.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=623.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=625.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=627.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=629.0 done=30074/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=631.1 done=30669/36000 rate=297.0 terminal=0 failed=0
SAMPLE t=633.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=635.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=637.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=639.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=641.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=643.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=645.1 done=30669/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=647.1 done=31282/36000 rate=306.0 terminal=0 failed=0
SAMPLE t=649.1 done=31282/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=651.1 done=31282/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=653.1 done=31282/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=655.1 done=31282/36000 rate=0.0 terminal=0 failed=0
SAMPLE t=657.1 done=31282/36000 rate=0.0 terminal=0 failed=0
