submitting 3 batches x 2000 = 6000 requests
generated 8732670 bytes in 0.4s
submitted batch=batch_2f23785b-c2c4-4ce0-bedd-d71447a2d132 idx=1 bytes=2910890
submitted batch=batch_c1887063-40ff-4eb9-b861-1063f9138836 idx=0 bytes=2910890
submitted batch=batch_c14cc846-74ca-4b85-9c46-d8271677ffe1 idx=2 bytes=2910890
all batches submitted in 0.1s ids=3
SAMPLE t=86.1 done=1627/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=88.1 done=1627/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=90.1 done=1627/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=92.1 done=1828/6000 rate=100.3 terminal=0 failed=0
SAMPLE t=94.1 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=96.2 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=98.2 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=100.2 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=102.2 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=104.2 done=1828/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=106.2 done=1999/6000 rate=85.4 terminal=0 failed=0
SAMPLE t=108.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=110.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=112.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=114.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=116.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=118.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=120.2 done=1999/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=122.2 done=2134/6000 rate=67.4 terminal=0 failed=0
SAMPLE t=124.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=126.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=128.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=130.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=132.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=134.2 done=2134/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=136.2 done=2353/6000 rate=109.3 terminal=0 failed=0
SAMPLE t=138.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=140.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=142.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=144.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=146.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=148.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=150.2 done=2353/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=152.2 done=2521/6000 rate=83.9 terminal=0 failed=0
SAMPLE t=154.2 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=156.3 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=158.3 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=160.3 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=162.3 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=164.3 done=2521/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=166.3 done=2709/6000 rate=93.8 terminal=0 failed=0
SAMPLE t=168.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=170.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=172.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=174.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=176.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=178.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=180.3 done=2709/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=182.3 done=2833/6000 rate=61.9 terminal=0 failed=0
SAMPLE t=184.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=186.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=188.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=190.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=192.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=194.3 done=2833/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=196.3 done=3044/6000 rate=105.3 terminal=0 failed=0
SAMPLE t=198.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=200.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=202.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=204.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=206.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=208.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=210.3 done=3044/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=212.3 done=3207/6000 rate=81.4 terminal=0 failed=0
SAMPLE t=214.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=216.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=218.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=220.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=222.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=224.4 done=3207/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=226.4 done=3409/6000 rate=100.8 terminal=0 failed=0
SAMPLE t=228.4 done=3409/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=230.4 done=3409/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=232.4 done=3409/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=234.4 done=3409/6000 rate=0.0 terminal=0 failed=0
SAMPLE t=236.4 done=3409/6000 rate=0.0 terminal=0 failed=0
